ID,KEY,COUNT,QUERY
71707,JURISPRUDENCIA-SELECIONADA-71707,1,a responsabilidade da diretora
18081,JURISPRUDENCIA-SELECIONADA-18081,1,a rescisão do contrato poderá ser
35186,JURISPRUDENCIA-SELECIONADA-35186,1,"a perda da condição de microempresa ou empresa de pequeno porte, por ser ato declaratório, é de responsabilidade da sociedade empresarial."
39518,JURISPRUDENCIA-SELECIONADA-39518,1,a rescisão amigável de contrato administrativo 
17220,JURISPRUDENCIA-SELECIONADA-17220,1,a perda da regularidade fiscal no curso de contratos de execução continuada
15253,JURISPRUDENCIA-SELECIONADA-15253,1,a pesquisa de preços
144002,JURISPRUDENCIA-SELECIONADA-144002,1,"a prescrição da pretensão de ressarcimento e punitiva tem como marco inicial, quando há o dever de prestar contas, a data em que essas deveriam ser prestadas, em caso de"
11470,JURISPRUDENCIA-SELECIONADA-11470,1,"a prescrição da pretensão punitiva do tcu é contada a partir da data de ocorrência da irregularidade sancionada,"
148136,JURISPRUDENCIA-SELECIONADA-148136,1,a prescrição intercorrente marco inicial
44044,JURISPRUDENCIA-SELECIONADA-44044,1,a presunção de inexecução do objeto do convênio
27771,JURISPRUDENCIA-SELECIONADA-27771,1,"""verdade material"" e revelia"
26581,JURISPRUDENCIA-SELECIONADA-26581,1,"""verdade material"" e revelia"
35654,JURISPRUDENCIA-SELECIONADA-35654,1,a prorrogação é uma renovação
15083,JURISPRUDENCIA-SELECIONADA-15083,1,a realização de despesa após o término 3488/2012
18384,JURISPRUDENCIA-SELECIONADA-18384,1,a realização de despesas sem a formalização de contrato
11679,JURISPRUDENCIA-SELECIONADA-11679,1,a regra do parcelamento do objeto
26580,JURISPRUDENCIA-SELECIONADA-26580,1,"""verdade material"" e revelia"
26522,JURISPRUDENCIA-SELECIONADA-26522,1,"""verdade material"" e revelia"
119487,JURISPRUDENCIA-SELECIONADA-119487,1,"""verdade material"" e revelia"
35498,JURISPRUDENCIA-SELECIONADA-35498,1,a função de ordenador de despesa 
17033,JURISPRUDENCIA-SELECIONADA-17033,1,a falta de providências do gestor para repactuação de contrato em razão de desoneração tributária da folha de pagamento da contratada configura irregularidade passível de sanção por parte do tcu.
120078,JURISPRUDENCIA-SELECIONADA-120078,1,a anulação dano
109835,JURISPRUDENCIA-SELECIONADA-109835,1,a contratação de empresa para auxiliar 
46654,JURISPRUDENCIA-SELECIONADA-46654,1,"""viúva e companheira"""
19637,JURISPRUDENCIA-SELECIONADA-19637,1,"a competência do tcu, na inexecução contratual de que decorra dano ao erário federal, é fixada pela existência de conduta dolosa ou culposa "
21881,JURISPRUDENCIA-SELECIONADA-21881,1,a comprovação da capacidade técnico-profissional da licitante deve limitar-se à indicação de profissional detentor do acervo 
66710,JURISPRUDENCIA-SELECIONADA-66710,1,a contagem da prescrição da pretensão punitiva
86964,JURISPRUDENCIA-SELECIONADA-86964,1,a contagem da prescrição da pretensão punitiva
27004,JURISPRUDENCIA-SELECIONADA-27004,1,a contradição a ser sanada
27004,JURISPRUDENCIA-SELECIONADA-27004,1,a contradição a ser sanada em sede de embargos
18188,JURISPRUDENCIA-SELECIONADA-18188,1,a contratação de fundação de apoio
23073,JURISPRUDENCIA-SELECIONADA-23073,1,a falta de projetos antes
31232,JURISPRUDENCIA-SELECIONADA-31232,1,a contratação de fundação de apoio
43939,JURISPRUDENCIA-SELECIONADA-43939,1,a contratação de fundação de apoio
51945,JURISPRUDENCIA-SELECIONADA-51945,1,a contratação de fundação de apoio
31559,JURISPRUDENCIA-SELECIONADA-31559,1,a contratação deve ser formalizada
22971,JURISPRUDENCIA-SELECIONADA-22971,1,"a contratação direta por inexigibilidade de licitação, com base no art. 25, inciso ii, da lei 8.666/1993, comporta a presença simultânea de três requisitos: "
77646,JURISPRUDENCIA-SELECIONADA-77646,1,"a contratação pela administração de empresas pertencentes a parentes de gestor público envolvido no processo caracteriza, diante do manifesto conflito de interesses, violação aos princípios constitucionais da moralidade e da impessoalidade"
18817,JURISPRUDENCIA-SELECIONADA-18817,1,a contratação por inexigibilidade de licitação com fornecedor ou prestador de serviço exclusivo
19450,JURISPRUDENCIA-SELECIONADA-19450,1,"a celebração de termo aditivo de prorrogação da vigência do contrato (...), cuja vigência estava expirada (...) constitui infração a norma legal"
19450,JURISPRUDENCIA-SELECIONADA-19450,1,a celebração de termo aditivo de prorrogação da vigência do contrato
41101,JURISPRUDENCIA-SELECIONADA-41101,1,a ausência de interesse da contratada em fazer nova prorrogação 
41101,JURISPRUDENCIA-SELECIONADA-41101,1,a ausência de interesse da contratada em fazer nova prorrogação
131533,JURISPRUDENCIA-SELECIONADA-131533,1,a anulação dano
17919,JURISPRUDENCIA-SELECIONADA-17919,1,a anulação de ato ou fase da licitação 
31541,JURISPRUDENCIA-SELECIONADA-31541,1,a anulação de ato ou fase da licitação 
31542,JURISPRUDENCIA-SELECIONADA-31542,1,a anulação de ato ou fase da licitação 
47240,JURISPRUDENCIA-SELECIONADA-47240,1,a aposição de assinatura em atesto de medição constitui declaração formal de que os serviços foram executados
33892,JURISPRUDENCIA-SELECIONADA-33892,1,"""vínculo empregatício"" e ""prestação de serviço"""
56988,JURISPRUDENCIA-SELECIONADA-56988,1,a apresentação de atestado com conteúdo falso configura
79013,JURISPRUDENCIA-SELECIONADA-79013,1,a apresentação de atestado com conteúdo falso configura
63630,JURISPRUDENCIA-SELECIONADA-63630,1,a apresentação do balanço patrimonial
16978,JURISPRUDENCIA-SELECIONADA-16978,1,a ata de registro de preços caracteriza
90277,JURISPRUDENCIA-SELECIONADA-90277,1,a atestação da execução de serviços de engenharia 
69255,JURISPRUDENCIA-SELECIONADA-69255,1,"""viúva e companheira"""
131052,JURISPRUDENCIA-SELECIONADA-131052,1,a ausência de estudo técnico preliminar como suporte ao projeto básico
123820,JURISPRUDENCIA-SELECIONADA-123820,1,a ausência de indicação
123820,JURISPRUDENCIA-SELECIONADA-123820,1,a ausência de indicação do número do ajuste 
25408,JURISPRUDENCIA-SELECIONADA-25408,1,a correta gestão de recursos públicos
142526,JURISPRUDENCIA-SELECIONADA-142526,1,a data de início da contagem 
18402,JURISPRUDENCIA-SELECIONADA-18402,1,a data-limite para apresentação da proposta 
21160,JURISPRUDENCIA-SELECIONADA-21160,1,a exigência de apresentação de
22792,JURISPRUDENCIA-SELECIONADA-22792,1,a exigência de atestado de capacidade
22774,JURISPRUDENCIA-SELECIONADA-22774,1,"""vinculação"" e ""edital"" "
20534,JURISPRUDENCIA-SELECIONADA-20534,1,"""vinculação ao instrumento convocatório"" e ""inabilitação"""
22115,JURISPRUDENCIA-SELECIONADA-22115,1,a exigência de comprovação da qualificação técnica 
17060,JURISPRUDENCIA-SELECIONADA-17060,1,"a exigência de declaração do fabricante, carta de solidariedade"
55607,JURISPRUDENCIA-SELECIONADA-55607,1,"a exigência de documentos que comprovem a qualificação técnica e a capacidade econômico-financeira das licitantes, desde que compatíveis com o objeto a ser licitado, não é apenas uma faculdade, mas um dever da administração, devendo ser essa exigência a mínima capaz de assegurar que a empresa contratada estará apta a fornecer os bens ou serviços pactuados. "
33938,JURISPRUDENCIA-SELECIONADA-33938,1,a exigência de número mínimo de atestados técnicos
20534,JURISPRUDENCIA-SELECIONADA-20534,1,"""vinculação ao instrumento convocatório"" e ""habilitação"""
20475,JURISPRUDENCIA-SELECIONADA-20475,1,"""vinculação ao instrumento convocatório"" e ""habilitação"""
63630,JURISPRUDENCIA-SELECIONADA-63630,1,a exigência para apresentação do balanço patrimonial e demais demonstrações financeiras relativas ao exercício imediatamente anterior
116643,JURISPRUDENCIA-SELECIONADA-116643,1,"a exigência, como condição de habilitação, de declaração ou atestado de fabricante ou de seu canal oficial"
32616,JURISPRUDENCIA-SELECIONADA-32616,1,"""vinculação ao instrumento convocatório"" e ""execução"" e ""contrato"""
32614,JURISPRUDENCIA-SELECIONADA-32614,1,"""vinculação ao edital"" e ""contrato administrativo"""
17231,JURISPRUDENCIA-SELECIONADA-17231,1,"""vigência"" e ""serviços advocatícios"" e ""continuos"""
21236,JURISPRUDENCIA-SELECIONADA-21236,1,a falta de projetos antes
22149,JURISPRUDENCIA-SELECIONADA-22149,1,a exigência de atestado de capacidade
22196,JURISPRUDENCIA-SELECIONADA-22196,1,a exigencia de uma marca justificada
83622,JURISPRUDENCIA-SELECIONADA-83622,1,a data-limite para apresentação da proposta 
15116,JURISPRUDENCIA-SELECIONADA-15116,1,a execução total ou parcial do objeto conveniado 
24856,JURISPRUDENCIA-SELECIONADA-24856,1,"""visita técnica"" e ""responsável técnico"""
122805,JURISPRUDENCIA-SELECIONADA-122805,1,"a decisão do gestor que desconsidera, sem a devida motivação, parecer da consultoria jurídica do órgão ou da entidade que dirige"
35280,JURISPRUDENCIA-SELECIONADA-35280,1,a declaração de inidoneidade apenas produz efeitos ex-nunc
17229,JURISPRUDENCIA-SELECIONADA-17229,1,a decretação de nulidade de contrato de concessão que estendeu à contratada parcela de objeto 
132936,JURISPRUDENCIA-SELECIONADA-132936,1,a defesa 
137768,JURISPRUDENCIA-SELECIONADA-137768,1,a defesa 
120588,JURISPRUDENCIA-SELECIONADA-120588,1,"a desistência da proposta, após a fase de habilitação"
78159,JURISPRUDENCIA-SELECIONADA-78159,1,"""visita tecnica"" e ""declaracao"" e ""responsavel tecnico"" e ""conhecimento"" e ""condições"""
73655,JURISPRUDENCIA-SELECIONADA-73655,1,a despesa relativa à contratação de advogado 
116509,JURISPRUDENCIA-SELECIONADA-116509,1,"""visita tecnica"" e ""declaracao"" e ""responsavel tecnico"" e ""conhecimento"" e ""condições"""
17824,JURISPRUDENCIA-SELECIONADA-17824,1,a devida comprovação despesas
20475,JURISPRUDENCIA-SELECIONADA-20475,1,"""vinculação"" e ""licitação"""
141840,JURISPRUDENCIA-SELECIONADA-141840,1,"a elaboração de parecer, com base no art. 38 da lei 8.666/1993, aprovando minuta de edital de licitação contendo exigência de qualificação tecnica que restringem indevidamente"
17222,JURISPRUDENCIA-SELECIONADA-17222,1,"a execução de contratos, eventuais alterações do projeto licitado devem ser precedidas de procedimento administrativo no qual fiquem adequadamente consignadas as justificativas"
112907,JURISPRUDENCIA-SELECIONADA-112907,1,a execução parcial do objeto pactuado aliada
52275,JURISPRUDENCIA-SELECIONADA-52275,1,adesão e edital
45381,JURISPRUDENCIA-SELECIONADA-45381,1,adesão e global e registro
16978,JURISPRUDENCIA-SELECIONADA-16978,1,ata registro e expectativa de direito
19567,JURISPRUDENCIA-SELECIONADA-19567,1,aposentadoria e invalidez
28487,JURISPRUDENCIA-SELECIONADA-28487,1,aposentadoria e incorporação
40664,JURISPRUDENCIA-SELECIONADA-40664,1,"""sobrepreço"" e ""superfaturamento"""
28510,JURISPRUDENCIA-SELECIONADA-28510,1,aposentadoria e incorporação
28511,JURISPRUDENCIA-SELECIONADA-28511,1,aposentadoria e incorporação
16932,JURISPRUDENCIA-SELECIONADA-16932,1,"""sobrepreço"" e ""superfaturamento"""
135731,JURISPRUDENCIA-SELECIONADA-135731,1,aposentadoria e independência
35816,JURISPRUDENCIA-SELECIONADA-35816,1,aposentadoria e independência
5105,JURISPRUDENCIA-SELECIONADA-5105,1,aposentadoria e invalidez e atividade e remunerada
15801,JURISPRUDENCIA-SELECIONADA-15801,1,aposentadoria e atividade e acritica
68395,JURISPRUDENCIA-SELECIONADA-68395,1,aposentadoria e invalidez e atividade e remunerada
23562,JURISPRUDENCIA-SELECIONADA-23562,1,aposentadoria e invalidez e incapacidade
32001,JURISPRUDENCIA-SELECIONADA-32001,1,aposentadoria e invalidez e laudo e lei vigente
28087,JURISPRUDENCIA-SELECIONADA-28087,1,"aposentadoria e legalidade e ""há mais de 5 anos"""
136320,JURISPRUDENCIA-SELECIONADA-136320,1,aposentadoria e legalidade e registro tácito
140833,JURISPRUDENCIA-SELECIONADA-140833,1,aposentadoria e lei e vantagem
136005,JURISPRUDENCIA-SELECIONADA-136005,1,aposentadoria e magistratura e advogado
13541,JURISPRUDENCIA-SELECIONADA-13541,1,aposentadoria e incorporação
157,JURISPRUDENCIA-SELECIONADA-LEGADA-157,1,aposentadoria e ex-combatente
93931,JURISPRUDENCIA-SELECIONADA-93931,1,aposentadoria e estágio e contribuições
77972,JURISPRUDENCIA-SELECIONADA-77972,1,aposentadoria e estágio e contribuições
2705,JURISPRUDENCIA-SELECIONADA-2705,1,aposentadoria e comissão e efetivo e exercício
126568,JURISPRUDENCIA-SELECIONADA-126568,1,aposentadoria e cálculo
61019,JURISPRUDENCIA-SELECIONADA-61019,1,"""sociedade de economia mista"" e ""serviço público"""
103075,JURISPRUDENCIA-SELECIONADA-103075,1,aposentadoria e decadência
78315,JURISPRUDENCIA-SELECIONADA-78315,1,aposentadoria e decadência
89563,JURISPRUDENCIA-SELECIONADA-89563,1,aposentadoria e decadência
52563,JURISPRUDENCIA-SELECIONADA-52563,1,aposentadoria e deficiência e calculo e media
123952,JURISPRUDENCIA-SELECIONADA-123952,1,aposentadoria e e vantagem
140833,JURISPRUDENCIA-SELECIONADA-140833,1,aposentadoria e e vantagem
29893,JURISPRUDENCIA-SELECIONADA-29893,1,aposentadoria e efetivo adj exercício e emenda adj constitucional e 41/2003
15776,JURISPRUDENCIA-SELECIONADA-15776,1,aposentadoria e especial e laudo
30126,JURISPRUDENCIA-SELECIONADA-30126,1,aposentadoria e estágio e contribuições
30354,JURISPRUDENCIA-SELECIONADA-30354,1,aposentadoria e estágio e contribuições
53003,JURISPRUDENCIA-SELECIONADA-53003,1,"""sobrepreço"" e ""superfaturamento"""
69817,JURISPRUDENCIA-SELECIONADA-69817,1,aposentadoria e estágio e contribuições
40218,JURISPRUDENCIA-SELECIONADA-40218,1,aposentadoria e outra aposentadoria
63158,JURISPRUDENCIA-SELECIONADA-63158,1,aposentadoria e outra aposentadoria
28094,JURISPRUDENCIA-SELECIONADA-28094,1,aposentadoria e perda e objeto
63571,JURISPRUDENCIA-SELECIONADA-63571,1,aposentadoria inss e pensão militar
19567,JURISPRUDENCIA-SELECIONADA-19567,1,aposentadoria invalidez e servidor e laudo médico
22192,JURISPRUDENCIA-SELECIONADA-22192,1,"""sobrepreço"" e ""parâmetro"" e  ""10%"""
22192,JURISPRUDENCIA-SELECIONADA-22192,1,"""sobrepreço"" e ""obras"""
29822,JURISPRUDENCIA-SELECIONADA-29822,1,aposentadoria por invalidez e fato gerador
73103,JURISPRUDENCIA-SELECIONADA-73103,1,aposentadoria regime geral e acumulação
23582,JURISPRUDENCIA-SELECIONADA-23582,1,aposentadoria rpps ingresso anterior a constituição
28070,JURISPRUDENCIA-SELECIONADA-28070,1,aposentadoria. contraditorio e ampla defesa. 
53003,JURISPRUDENCIA-SELECIONADA-53003,1,"""sobrepreço"" e ""contratada"" e ""superfaturamento"""
34024,JURISPRUDENCIA-SELECIONADA-34024,1,aposentadoria. contraditorio e ampla defesa. 
21227,JURISPRUDENCIA-SELECIONADA-21227,1,"""sobrepreço"" e ""caso concreto"""
17226,JURISPRUDENCIA-SELECIONADA-17226,1,apostila e termo aditivo
17226,JURISPRUDENCIA-SELECIONADA-17226,1,apostila é a 
19572,JURISPRUDENCIA-SELECIONADA-19572,1,"""sistema s"" e recurso e ""processo seletivo"""
11684,JURISPRUDENCIA-SELECIONADA-11684,1,apresentação  e  documentos e posterior
16861,JURISPRUDENCIA-SELECIONADA-16861,1,apresentação de amostras e laudos técnicos 
76700,JURISPRUDENCIA-SELECIONADA-76700,1,aposentadoria inss e pensão militar
24222,JURISPRUDENCIA-SELECIONADA-24222,1,aposentadoria inss e pensão militar
19556,JURISPRUDENCIA-SELECIONADA-19556,1,aposentadoria e professor
34041,JURISPRUDENCIA-SELECIONADA-34041,1,aposentadoria e tempo empresa publica
30136,JURISPRUDENCIA-SELECIONADA-30136,1,aposentadoria e professor e acréscimo
114194,JURISPRUDENCIA-SELECIONADA-114194,1,"""sobrepreço"" e ""superfaturamento"""
47197,JURISPRUDENCIA-SELECIONADA-47197,1,aposentadoria e professor e acréscimo
126037,JURISPRUDENCIA-SELECIONADA-126037,1,aposentadoria e razoabilidade
20524,JURISPRUDENCIA-SELECIONADA-20524,1,"""sobrepreço"" e ""subpreço"""
33414,JURISPRUDENCIA-SELECIONADA-33414,1,aposentadoria e registro e natureza
42985,JURISPRUDENCIA-SELECIONADA-42985,1,aposentadoria e remuneração  e ativo  e última
42985,JURISPRUDENCIA-SELECIONADA-42985,1,aposentadoria e remuneração  e ativo  e última e média
7201,JURISPRUDENCIA-SELECIONADA-7201,1,aposentadoria e remuneração e média e teto
102122,JURISPRUDENCIA-SELECIONADA-102122,1,aposentadoria e servidor e público e federal e rpps 
13662,JURISPRUDENCIA-SELECIONADA-13662,1,aposentadoria e servidor e público e federal e rpps 
92969,JURISPRUDENCIA-SELECIONADA-92969,1,aposentadoria e servidor e público e federal e rpps 
136981,JURISPRUDENCIA-SELECIONADA-136981,1,aposentadoria e tema e 445
145443,JURISPRUDENCIA-SELECIONADA-145443,1,aposentadoria e tema e 445
110408,JURISPRUDENCIA-SELECIONADA-110408,1,aposentadoria e tempo adj3 serviço e privada e recolhimento
30929,JURISPRUDENCIA-SELECIONADA-30929,1,aposentadoria e celetista e judicial
34204,JURISPRUDENCIA-SELECIONADA-34204,1,"""software"" e ""inexigibilidade"""
60794,JURISPRUDENCIA-SELECIONADA-60794,1,aprova e projeto e licitação
14891,JURISPRUDENCIA-SELECIONADA-14891,1,"""subcontratação"" e ""solidariedade"""
47869,JURISPRUDENCIA-SELECIONADA-47869,1,antecipação e pagamento
17260,JURISPRUDENCIA-SELECIONADA-17260,1,antecipação e pagamento e multa 
20600,JURISPRUDENCIA-SELECIONADA-20600,1,anteprojeto e projeto executivo rdc
20627,JURISPRUDENCIA-SELECIONADA-20627,1,anteprojeto e projeto executivo rdc
37093,JURISPRUDENCIA-SELECIONADA-37093,1,anulação de licitação e indenização
80896,JURISPRUDENCIA-SELECIONADA-80896,1,anulação e contraditório
109575,JURISPRUDENCIA-SELECIONADA-109575,1,"""subcontratação"" e ""valor de mercado"""
17239,JURISPRUDENCIA-SELECIONADA-17239,1,"""subcontratação"" e ""mesma licitação"""
105170,JURISPRUDENCIA-SELECIONADA-105170,1,aposentadoria e alteração
12674,JURISPRUDENCIA-SELECIONADA-12674,1,anulação e licitação e recurso
17919,JURISPRUDENCIA-SELECIONADA-17919,1,anulação e licitação e recurso
14878,JURISPRUDENCIA-SELECIONADA-14878,1,"""somatório de atestados"" e ""qualificação técnica"""
60920,JURISPRUDENCIA-SELECIONADA-60920,1,anulação e vício edital
32739,JURISPRUDENCIA-SELECIONADA-32739,1,anulação não conduz a perda de objeto da licitação
14495,JURISPRUDENCIA-SELECIONADA-14495,1,"""somatório de atestados"" e ""qualificação técnica"""
18227,JURISPRUDENCIA-SELECIONADA-18227,1,anulação parcial  e licitação
7109,JURISPRUDENCIA-SELECIONADA-7109,1,antecipado e pagamento
71048,JURISPRUDENCIA-SELECIONADA-71048,1,antecipado e pagamento
55310,JURISPRUDENCIA-SELECIONADA-55310,1,antecipado e pagamento
37514,JURISPRUDENCIA-SELECIONADA-37514,1,antecipado e pagamento
25246,JURISPRUDENCIA-SELECIONADA-25246,1,"""superior a dez anos"""
21105,JURISPRUDENCIA-SELECIONADA-21105,1,"""superfaturamento"" e ""nulidade"" e ""contrato"""
39481,JURISPRUDENCIA-SELECIONADA-39481,1,"""superfaturamento"" e ""invalidação"" e ""contrato"""
24670,JURISPRUDENCIA-SELECIONADA-24670,1,"""superfaturamento"" e ""invalidação"" e ""contrato"""
42397,JURISPRUDENCIA-SELECIONADA-42397,1,"""substituição"" e ""cargo"""
2005,JURISPRUDENCIA-SELECIONADA-2005,1,"""substituição de investimento"" e ""concessionária"""
106141,JURISPRUDENCIA-SELECIONADA-106141,1,analista judiciário e função comissionada
6985,JURISPRUDENCIA-SELECIONADA-6985,1,anatel e certificado anatel
8883,JURISPRUDENCIA-SELECIONADA-8883,1,anistiado e acumulo
18054,JURISPRUDENCIA-SELECIONADA-18054,1,"""subcontratação"" e ""valor de mercado"""
144943,JURISPRUDENCIA-SELECIONADA-144943,1,antecessor e contas
712,JURISPRUDENCIA-SELECIONADA-712,1,antecessor e contas
12154,JURISPRUDENCIA-SELECIONADA-12154,1,antecipado e pagamento
17259,JURISPRUDENCIA-SELECIONADA-17259,1,antecipado e pagamento
17269,JURISPRUDENCIA-SELECIONADA-17269,1,antecipado e pagamento
86681,JURISPRUDENCIA-SELECIONADA-86681,1,"""solidariedade"" e credor"
30353,JURISPRUDENCIA-SELECIONADA-30353,1,"anuênio e ""tempo de serviço"""
67498,JURISPRUDENCIA-SELECIONADA-67498,1,"anuênio e ""tempo de serviço"""
32411,JURISPRUDENCIA-SELECIONADA-32411,1,aplicação do teto constitucional e boa fé 
85443,JURISPRUDENCIA-SELECIONADA-85443,1,aplicação e  educação e competência
135578,JURISPRUDENCIA-SELECIONADA-135578,1,aplicação multa 58 e 57
111615,JURISPRUDENCIA-SELECIONADA-111615,1,"""solidariedade passiva"" e ""litisconsórcio"" e ""prerrogativa"""
17906,JURISPRUDENCIA-SELECIONADA-17906,1,apoio a fiscalização
18827,JURISPRUDENCIA-SELECIONADA-18827,1,apos a contratação a licitação
113359,JURISPRUDENCIA-SELECIONADA-113359,1,aposentadoria  e insalubridade e tempo e conversão
136063,JURISPRUDENCIA-SELECIONADA-136063,1,"aposentadoria e ""gratificação de raio-x"""
8640,JURISPRUDENCIA-SELECIONADA-8640,1,"aposentadoria e ""gratificação de raio-x"""
14870,JURISPRUDENCIA-SELECIONADA-14870,1,"aposentadoria e ""integridade física"""
983,JURISPRUDENCIA-SELECIONADA-983,1,"aposentadoria e ""integridade física"""
34227,JURISPRUDENCIA-SELECIONADA-34227,1,"""software"" e ""inexigibilidade"""
76393,JURISPRUDENCIA-SELECIONADA-76393,1,"aposentadoria e ""juiz classista"""
28087,JURISPRUDENCIA-SELECIONADA-28087,1,aposentadoria e 5 adj1 anos
141800,JURISPRUDENCIA-SELECIONADA-141800,1,aposentadoria e adicional e insalubridade
34044,JURISPRUDENCIA-SELECIONADA-34044,1,aposentadoria e adicional e insalubridade
17188,JURISPRUDENCIA-SELECIONADA-17188,1,aplicação e  educação e competência
42820,JURISPRUDENCIA-SELECIONADA-42820,1,aplicação de recomposição e reajuste
38436,JURISPRUDENCIA-SELECIONADA-38436,1,"anuênios e ""empresa pública"" e federal"
141022,JURISPRUDENCIA-SELECIONADA-141022,1,aplicação de penalidade ao licitante que deixa de entregar a documentação
30353,JURISPRUDENCIA-SELECIONADA-30353,1,anuênios e estadual
125312,JURISPRUDENCIA-SELECIONADA-125312,1,"""solidariedade"" e ""consórcio"" "
30365,JURISPRUDENCIA-SELECIONADA-30365,1,anuênios e magistrado
105176,JURISPRUDENCIA-SELECIONADA-105176,1,anvisa  e licença  e sanitária
15527,JURISPRUDENCIA-SELECIONADA-15527,1,anvisa  e licença e sanitária
34764,JURISPRUDENCIA-SELECIONADA-34764,1,análise  e de e projetos e básicos
17254,JURISPRUDENCIA-SELECIONADA-17254,1,análise de preço e não insumo
17071,JURISPRUDENCIA-SELECIONADA-17071,1,análise de viabilidade   e  solução de ti
62387,JURISPRUDENCIA-SELECIONADA-62387,1,análise e contas e convênio e tcu
7461,JURISPRUDENCIA-SELECIONADA-7461,1,análise e contas e convênio e tcu
26466,JURISPRUDENCIA-SELECIONADA-26466,1,ao contraditório e  ampla defesa
84551,JURISPRUDENCIA-SELECIONADA-84551,1,ao contraditório e  ampla defesa
17889,JURISPRUDENCIA-SELECIONADA-17889,1,apenas os atos subsequentes e diretamente
31507,JURISPRUDENCIA-SELECIONADA-31507,1,aperfeiçoamento e treinamento inexigibilidade
114866,JURISPRUDENCIA-SELECIONADA-114866,1,"aplica-se aos atos de admissão de pessoal, por analogia, a decisão do stf no re 636.553 (tema 445 da repercussão geral) , segundo a qual passados cinco anos, contados de forma ininterrupta,"
80967,JURISPRUDENCIA-SELECIONADA-80967,1,apresentação e amostra e licitante e vencedor
22129,JURISPRUDENCIA-SELECIONADA-22129,1,aprovação e projeto e basico e deficiente e multa
13142,JURISPRUDENCIA-SELECIONADA-13142,1,"""sus"" e ""competência"""
11601,JURISPRUDENCIA-SELECIONADA-11601,1,art. 7º e §2º e inciso ii e lei 8.666/1993
38331,JURISPRUDENCIA-SELECIONADA-38331,1,art. 57 i
38549,JURISPRUDENCIA-SELECIONADA-38549,1,"art. 57, inciso i"
12696,JURISPRUDENCIA-SELECIONADA-12696,1,"art. 58, i "
108415,JURISPRUDENCIA-SELECIONADA-108415,1,"art. 65, §§ 1º e 2º, da lei 8.666/1993"
67390,JURISPRUDENCIA-SELECIONADA-67390,1,"art. 65, §§ 1º e 2º, da lei 8.666/1993"
1390,JURISPRUDENCIA-SELECIONADA-1390,1,art. 73 vi a 
43660,JURISPRUDENCIA-SELECIONADA-43660,1,"""sistema de registro de preços"" e ""serviços contínuos"""
15748,JURISPRUDENCIA-SELECIONADA-15748,1,art. 7º e §2º e inciso ii e lei 8.666/1993
21281,JURISPRUDENCIA-SELECIONADA-21281,1,art. 28 e taxativo
98015,JURISPRUDENCIA-SELECIONADA-98015,1,art. 7º e §2º e inciso ii e lei 8.666/1993
21166,JURISPRUDENCIA-SELECIONADA-21166,1,"""sistema de registro de preços"" e ""serviços contínuos"""
137424,JURISPRUDENCIA-SELECIONADA-137424,1,art. e 22 e lindb
70807,JURISPRUDENCIA-SELECIONADA-70807,1,art. e 22 e lindb
20562,JURISPRUDENCIA-SELECIONADA-20562,1,"""sistema de registro de preços"" e ""serviços contínuos"""
73794,JURISPRUDENCIA-SELECIONADA-73794,1,"""sistema de registro de preços"" e ""engenharia"""
127585,JURISPRUDENCIA-SELECIONADA-127585,1,art. e 24 e lindb
33812,JURISPRUDENCIA-SELECIONADA-33812,1,art. 57 i
70057,JURISPRUDENCIA-SELECIONADA-70057,1,"art. 48, §1, a"
60727,JURISPRUDENCIA-SELECIONADA-60727,1,"art. 48, inciso i"
60899,JURISPRUDENCIA-SELECIONADA-60899,1,"art. 48, iii e 25%"
116547,JURISPRUDENCIA-SELECIONADA-116547,1,"art. 28, § 3°, inciso i, lei 13.303/2016"
116547,JURISPRUDENCIA-SELECIONADA-116547,1,"art. 28, §3º, i"
46218,JURISPRUDENCIA-SELECIONADA-46218,1,"art. 28, §3º, i"
135151,JURISPRUDENCIA-SELECIONADA-135151,1,"art. 30, § 1º, inciso i, da lei 8.666/1993"
145864,JURISPRUDENCIA-SELECIONADA-145864,1,"art. 30, § 1º, inciso i, da lei 8.666/1993"
22212,JURISPRUDENCIA-SELECIONADA-22212,1,"art. 31 e ""garantia da proposta""  e ""patrimônio liquido mínimo "" e edital"
25757,JURISPRUDENCIA-SELECIONADA-25757,1,"art. 31 e ""garantia da proposta""  e ""patrimônio liquido mínimo "" e edital"
117999,JURISPRUDENCIA-SELECIONADA-117999,1,"""sistema s"" e ""finalidade institucional"""
48357,JURISPRUDENCIA-SELECIONADA-48357,1,"art. 31 e ""garantia da proposta""  e ""patrimônio liquido mínimo "" e edital"
112917,JURISPRUDENCIA-SELECIONADA-112917,1,"art. 3º, § 1º, caput e inciso i, da lei 8.666/1993"
24270,JURISPRUDENCIA-SELECIONADA-24270,1,art. 40 inciso i da cf
31643,JURISPRUDENCIA-SELECIONADA-31643,1,"art. 40, i"
34791,JURISPRUDENCIA-SELECIONADA-34791,1,art. 46 e correção monetária
118313,JURISPRUDENCIA-SELECIONADA-118313,1,art. 47-a
60727,JURISPRUDENCIA-SELECIONADA-60727,1,"art. 48, iii e 25%"
56316,JURISPRUDENCIA-SELECIONADA-56316,1,"""sistema de registro de preços"" e ""engenharia"""
21164,JURISPRUDENCIA-SELECIONADA-21164,1,"""sistema de registro de preços"" e ""engenharia"""
